stime,dtime,proto,dip,dport,sip,sport,uplink_length,downlink_length
2017-11-12 18:25:09,2017-11-12 18:25:15,http,106.11.42.142,443,10.64.105.205,3111,9047,253230
2017-11-12 18:25:17,2017-11-12 18:25:44,http,123.59.190.212,8080,10.64.105.3,2786,23062,1916070
2017-11-12 18:25:17,2017-11-12 18:25:58,http,123.59.190.212,8080,10.64.105.3,2770,54226,3990918
2017-11-12 18:25:23,2017-11-12 18:26:21,http,106.11.42.142,443,10.64.105.205,3197,31,590851
2017-11-12 18:25:31,2017-11-12 18:25:47,http,106.11.42.142,443,10.64.105.205,3144,6921,1060746
2017-11-12 18:25:46,2017-11-12 18:26:09,http,106.11.42.142,443,10.64.105.205,3169,10664,763175
2017-11-12 18:25:53,2017-11-12 18:26:03,ssh,219.216.128.25,22,10.50.50.49,5798,120009117,6426
2017-11-12 18:25:53,2017-11-12 18:26:03,ssh,10.50.50.49,22,10.64.105.38,2427,2813,5190
2017-11-12 18:26:01,2017-11-12 18:26:55,http,106.11.42.142,443,10.64.105.205,3158,14900,701660
2017-11-12 18:26:03,2017-11-12 18:26:09,http,123.59.190.212,8080,10.64.105.3,2726,5759,19811
2017-11-12 18:26:15,2017-11-12 18:26:46,http,123.59.190.212,8080,10.64.105.3,2706,5488,897316
2017-11-12 18:26:25,2017-11-12 18:26:44,http,106.11.42.142,443,10.64.105.205,3174,28792,563413
2017-11-12 18:26:38,2017-11-12 18:27:14,http,123.59.190.212,8080,10.64.105.3,2819,2932,5506855
2017-11-12 18:26:56,2017-11-12 18:27:48,http,10.50.50.33,80,10.64.105.106,3379,544,394267
2017-11-12 18:27:00,2017-11-12 18:27:13,http,10.50.50.33,80,10.64.105.106,3490,671,1637715
2017-11-12 18:27:13,2017-11-12 18:27:20,http,106.11.42.142,443,10.64.105.205,3171,18455,762321
2017-11-12 18:27:21,2017-11-12 18:27:30,http,183.134.15.16,8080,10.64.105.146,2893,1575,4431156
2017-11-12 18:27:34,2017-11-12 18:27:44,http,10.50.50.33,80,10.64.105.106,3420,17798,3051179
2017-11-12 18:27:36,2017-11-12 18:28:22,http,10.50.50.33,80,10.64.105.106,3446,48,2859478
2017-11-12 18:27:52,2017-11-12 18:28:32,http,183.134.15.16,8080,10.64.105.146,2992,1440,625727
2017-11-12 18:28:04,2017-11-12 18:28:53,http,183.134.15.16,8080,10.64.105.146,2993,24848,331
2017-11-12 18:28:13,2017-11-12 18:28:40,http,183.134.15.16,8080,10.64.105.146,2924,13048,656699
2017-11-12 18:28:44,2017-11-12 18:28:46,http,123.59.190.212,8080,10.64.105.3,2785,0,135663
2017-11-12 18:28:47,2017-11-12 18:29:30,http,183.134.15.16,8080,10.64.105.146,2935,29586,844862
2017-11-12 18:28:51,2017-11-12 18:29:01,http,123.59.190.212,8080,10.64.105.3,2794,32337,278968
2017-11-12 18:29:17,2017-11-12 18:29:24,http,183.134.15.16,8080,10.64.105.146,2946,1338,335188
2017-11-12 18:29:46,2017-11-12 18:29:50,http,61.129.48.158,80,10.64.105.4,4679,1953,3012
2017-11-12 18:30:39,2017-11-12 18:31:00,http,183.134.15.16,8080,10.64.105.146,2979,10227,1884191
2017-11-12 18:31:46,2017-11-12 18:31:52,http,123.59.190.212,8080,10.64.105.3,2816,9651,2520666
2017-11-12 18:32:32,2017-11-12 18:32:51,http,10.5.71.60,443,10.64.106.10,3403,27926,172741
2017-11-12 18:32:42,2017-11-12 18:33:06,http,10.50.50.43,80,10.64.105.4,4558,29029,1755548
2017-11-12 18:32:53,2017-11-12 18:32:55,http,183.134.15.16,8080,10.64.105.146,3023,200,2538520
2017-11-12 18:32:55,2017-11-12 18:33:35,http,10.5.71.60,443,10.64.106.10,3442,46695,6579741
2017-11-12 18:32:55,2017-11-12 18:33:30,http,10.50.50.43,80,10.64.105.4,4584,21724,25742
2017-11-12 18:33:06,2017-11-12 18:33:46,http,10.50.50.43,80,10.64.105.4,4559,38921,1876811
2017-11-12 18:33:21,2017-11-12 18:34:15,http,10.5.71.60,443,10.64.106.10,3414,16387,7175939
2017-11-12 18:33:50,2017-11-12 18:34:31,http,10.50.50.43,80,10.64.105.4,4596,1081,8541
2017-11-12 18:33:52,2017-11-12 18:33:56,http,10.5.71.60,443,10.64.106.10,3469,31650,7626289
2017-11-12 18:34:09,2017-11-12 18:53:17,smtp,10.5.71.60,25,10.64.105.239,3110,132,168
2017-11-12 18:34:12,2017-11-12 18:35:09,http,59.151.18.44,443,10.64.105.51,3339,433,4881985
2017-11-12 18:34:16,2017-11-12 18:34:58,http,10.50.50.43,80,10.64.105.4,4563,49687,699102
2017-11-12 18:34:25,2017-11-12 18:34:28,http,183.134.15.16,8080,10.64.105.146,3026,55545,2997326
2017-11-12 18:34:26,2017-11-12 18:35:25,http,203.188.200.67,443,10.64.106.13,4944,30323,4499185
2017-11-12 18:34:40,2017-11-12 18:35:37,http,10.50.50.43,80,10.64.105.4,4642,39387,1116861
2017-11-12 18:34:43,2017-11-12 18:34:53,ssh,219.216.128.25,22,10.50.50.28,5998,120005624,3005
2017-11-12 18:34:43,2017-11-12 18:34:53,ssh,10.50.50.28,22,10.64.105.64,3068,2014,4896
2017-11-12 18:34:44,2017-11-12 18:35:31,http,10.5.71.60,443,10.64.106.10,3466,16739,632579
2017-11-12 18:34:47,2017-11-12 18:35:14,http,10.50.50.43,80,10.64.105.4,4583,15011,104550
2017-11-12 18:34:53,2017-11-12 18:35:03,ssh,10.50.50.28,22,10.64.105.64,3068,180004761,5487
2017-11-12 18:34:54,2017-11-12 18:35:21,http,59.151.18.44,443,10.64.105.51,3385,1227,21538
2017-11-12 18:35:00,2017-11-12 18:35:42,http,59.151.18.44,443,10.64.105.51,3370,95353,1001951
2017-11-12 18:35:03,2017-11-12 18:35:13,ssh,10.50.50.28,22,10.64.105.64,3068,538,180001251
2017-11-12 18:35:11,2017-11-12 18:36:01,http,203.188.200.67,443,10.64.106.13,4953,46696,1400
2017-11-12 18:35:21,2017-11-12 18:35:33,http,203.188.200.67,443,10.64.106.13,4960,1325,1329870
2017-11-12 18:35:21,2017-11-12 18:36:11,http,183.134.15.16,8080,10.64.105.146,3028,709,258655
2017-11-12 18:35:23,2017-11-12 18:35:42,http,10.50.50.29,443,10.64.105.4,4027,57968,2013806
2017-11-12 18:35:30,2017-11-12 18:36:15,http,10.50.50.29,443,10.64.105.4,4032,50062,4405098
2017-11-12 18:35:46,2017-11-12 18:36:32,http,10.5.71.60,443,10.64.106.10,3503,1453,1153768
2017-11-12 18:35:48,2017-11-12 18:36:11,http,59.151.18.44,443,10.64.105.51,3379,4,7667934
2017-11-12 18:36:09,2017-11-12 18:36:37,http,10.50.50.29,443,10.64.105.4,4042,4,541835
2017-11-12 18:36:29,2017-11-12 18:36:33,http,203.188.200.67,443,10.64.106.13,4968,905,1818897
2017-11-12 18:36:46,2017-11-12 18:37:04,http,59.151.18.44,443,10.64.105.51,3394,12982,1624986
2017-11-12 18:37:20,2017-11-12 18:37:43,http,203.188.200.67,443,10.64.106.13,4966,2878,775737
2017-11-12 18:37:34,2017-11-12 18:37:36,http,203.188.200.67,443,10.64.106.13,4974,47285,354912
2017-11-12 18:37:43,2017-11-12 18:38:01,http,59.151.18.44,443,10.64.105.51,3427,63,31298
2017-11-12 18:37:52,2017-11-12 18:38:43,http,10.50.50.43,80,10.64.105.4,4609,18020,4801113
2017-11-12 18:37:54,2017-11-12 18:38:01,http,10.50.50.27,443,10.64.105.4,3594,58334,525210
2017-11-12 18:38:04,2017-11-12 18:38:11,http,203.188.200.67,443,10.64.106.5,3705,408,1028126
2017-11-12 18:38:06,2017-11-12 18:38:49,http,203.188.200.67,443,10.64.106.5,3727,7868,1751254
2017-11-12 18:38:09,2017-11-12 18:38:46,http,10.50.50.27,443,10.64.105.4,3615,423,46280
2017-11-12 18:38:46,2017-11-12 18:39:02,http,10.50.50.27,443,10.64.105.4,3619,6638,1888599
2017-11-12 18:38:47,2017-11-12 18:39:29,http,59.151.18.44,443,10.64.105.51,3414,1334,538735
2017-11-12 18:38:47,2017-11-12 18:39:19,http,203.188.200.67,443,10.64.106.5,3748,8266,6735396
2017-11-12 18:38:52,2017-11-12 18:39:23,http,59.151.18.44,443,10.64.105.51,3419,23632,1052387
2017-11-12 18:38:59,2017-11-12 18:39:09,ssh,219.216.128.25,22,10.50.50.28,5677,160008396,3785
2017-11-12 18:38:59,2017-11-12 18:39:09,mysql,10.50.50.28,4443,10.64.105.239,3106,1741,8253
2017-11-12 18:39:01,2017-11-12 18:39:57,http,203.188.200.67,443,10.64.106.13,4969,15033,992017
2017-11-12 18:39:09,2017-11-12 18:39:19,mysql,10.50.50.28,4443,10.64.105.239,3106,9180,150008775
2017-11-12 18:39:12,2017-11-12 18:40:00,http,203.188.200.67,443,10.64.106.13,5004,755,1453169
2017-11-12 18:39:19,2017-11-12 18:39:29,mysql,10.50.50.28,4443,10.64.105.239,3106,4533,210009762
2017-11-12 18:39:24,2017-11-12 18:39:58,http,203.188.200.67,443,10.64.106.5,3765,27654,132584
2017-11-12 18:39:25,2017-11-12 18:40:18,http,10.50.50.43,80,10.64.105.4,4664,17950,467246
2017-11-12 18:39:28,2017-11-12 18:39:43,http,10.50.50.27,443,10.64.105.4,3627,38143,1708475
2017-11-12 18:39:29,2017-11-12 18:39:39,mysql,10.50.50.28,4443,10.64.105.239,3106,7477,30002614
2017-11-12 18:39:38,2017-11-12 18:40:13,http,10.50.50.43,80,10.64.105.4,4678,81027,55479
2017-11-12 18:39:39,2017-11-12 18:40:20,http,10.50.50.27,443,10.64.105.4,3621,7840,643710
2017-11-12 18:39:49,2017-11-12 18:40:06,http,203.188.200.67,443,10.64.106.13,5001,5495,8166342
2017-11-12 18:40:09,2017-11-12 18:40:42,http,59.151.18.44,443,10.64.105.51,3484,299,877477
2017-11-12 18:40:29,2017-11-12 18:41:21,http,10.50.50.27,443,10.64.105.4,3629,32595,780459
2017-11-12 18:41:20,2017-11-12 18:42:03,http,10.50.50.27,443,10.64.105.4,3626,45375,887411
2017-11-12 18:41:21,2017-11-12 18:41:31,mongodb,10.50.50.41,8005,10.64.105.20,3514,866,5790
2017-11-12 18:41:21,2017-11-12 18:41:31,ssh,219.216.128.25,22,10.50.50.41,5736,489,60007536
2017-11-12 18:41:25,2017-11-12 18:42:00,http,111.225.222.134,443,10.64.105.3,2522,32079,529318
2017-11-12 18:41:31,2017-11-12 18:41:41,mongodb,10.50.50.41,8005,10.64.105.20,3514,7854,150007651
2017-11-12 18:41:42,2017-11-12 18:42:36,http,203.188.200.67,443,10.64.106.5,3768,337,2024186
2017-11-12 18:41:52,2017-11-12 18:42:10,http,111.225.222.134,443,10.64.105.3,2543,9702,1568510
2017-11-12 18:41:56,2017-11-12 18:42:03,http,59.151.18.44,443,10.64.105.51,3452,1983,1363
2017-11-12 18:42:18,2017-11-12 18:42:19,http,111.225.222.134,443,10.64.105.3,2531,4297,287801
2017-11-12 18:42:24,2017-11-12 18:43:09,http,10.50.50.27,443,10.64.105.20,4213,19083,2391133
2017-11-12 18:42:44,2017-11-12 18:43:34,http,10.50.50.27,443,10.64.105.20,4229,55322,244210
2017-11-12 18:42:45,2017-11-12 18:43:42,http,111.225.222.134,443,10.64.105.3,2534,36477,3540384
2017-11-12 18:42:48,2017-11-12 18:43:12,http,10.50.50.27,443,10.64.105.20,4277,0,2459645
2017-11-12 18:42:50,2017-11-12 18:43:27,http,10.63.120.70,443,10.64.106.27,3445,83748,6536
2017-11-12 18:42:50,2017-11-12 18:42:54,http,10.50.50.27,443,10.64.105.4,3659,436,601134
2017-11-12 18:42:53,2017-11-12 18:43:06,http,10.63.120.70,443,10.64.106.27,3478,50892,26002
2017-11-12 18:42:54,2017-11-12 18:43:33,http,10.50.50.27,443,10.64.105.20,4282,2112,182290
2017-11-12 18:43:04,2017-11-12 18:43:28,http,10.63.120.70,443,10.64.106.27,3492,5,4090971
2017-11-12 18:43:34,2017-11-12 18:43:48,http,111.225.222.134,443,10.64.105.3,2573,75136,30185
2017-11-12 18:43:34,2017-11-12 18:44:01,http,10.63.120.70,443,10.64.106.27,3456,28724,786504
2017-11-12 18:43:36,2017-11-12 18:44:32,http,10.50.50.27,443,10.64.105.20,4237,30782,1050615
2017-11-12 18:43:36,2017-11-12 18:43:54,http,10.50.50.27,443,10.64.105.4,3641,2590,710058
2017-11-12 18:43:39,2017-11-12 18:44:02,http,10.63.120.70,443,10.64.106.27,3466,1177,1367266
2017-11-12 18:43:52,2017-11-12 18:44:26,http,111.225.222.134,443,10.64.105.3,2575,5742,3469078
2017-11-12 18:43:59,2017-11-12 18:44:41,http,111.225.222.134,443,10.64.105.3,2536,6115,1775945
2017-11-12 18:44:17,2017-11-12 18:45:07,http,10.50.50.27,443,10.64.105.20,4251,3152,1040457
2017-11-12 18:45:52,2017-11-12 18:46:02,ssh,10.50.50.26,22,10.64.105.51,3197,2260,7325
2017-11-12 18:45:52,2017-11-12 18:46:02,ssh,10.50.50.26,22,10.64.105.51,3197,2776,150004025
2017-11-12 18:46:35,2017-11-12 18:47:16,http,111.225.222.134,443,10.64.105.3,2607,54609,1226785
2017-11-12 18:47:10,2017-11-12 18:47:11,http,10.50.50.27,443,10.64.105.20,4291,49812,130931
2017-11-12 18:48:18,2017-11-12 18:48:25,http, 120.55.238.210,80,10.64.105.4,3942,3844,7665
2017-11-12 18:48:32,2017-11-12 18:48:39,http,111.225.222.134,443,10.64.105.3,2609,3600,394716
2017-11-12 18:48:49,2017-11-12 18:48:53,http,10.5.71.60,443,10.64.105.4,4061,38522,3067145
2017-11-12 18:48:52,2017-11-12 18:49:08,http,10.5.71.60,443,10.64.105.20,3578,11151,870795
2017-11-12 18:48:59,2017-11-12 18:49:27,http,10.5.71.60,443,10.64.105.20,3607,11312,2605992
2017-11-12 18:49:24,2017-11-12 18:49:25,http,10.5.71.60,443,10.64.105.4,4078,1577,897431
2017-11-12 18:49:43,2017-11-12 18:50:25,http,10.5.71.60,443,10.64.105.4,4113,20718,513224
2017-11-12 18:50:14,2017-11-12 18:50:15,http,10.5.71.60,443,10.64.105.4,4154,105,7101137
2017-11-12 18:50:16,2017-11-12 18:51:16,http,10.63.120.70,443,10.64.105.38,2969,3523,120743
2017-11-12 18:50:48,2017-11-12 18:50:49,http,10.5.71.60,443,10.64.105.4,4097,24548,152058
2017-11-12 18:50:52,2017-11-12 18:51:47,http,10.5.71.60,443,10.64.105.20,3618,25480,19039
2017-11-12 18:50:52,2017-11-12 18:51:42,http,10.63.120.70,443,10.64.105.38,3007,5308,2130600
2017-11-12 18:51:00,2017-11-12 18:51:41,http,10.5.71.60,443,10.64.105.4,4098,5216,47236
2017-11-12 18:51:10,2017-11-12 18:51:55,http,10.63.120.70,443,10.64.105.38,3045,436,143456
2017-11-12 18:52:19,2017-11-12 18:53:01,http,10.5.71.60,443,10.64.106.10,3547,39570,4458396
2017-11-12 18:52:19,2017-11-12 18:52:53,http,10.5.71.60,443,10.64.105.4,4187,9782,225180
2017-11-12 18:52:32,2017-11-12 18:53:28,http,10.5.71.60,443,10.64.106.10,3593,25018,315233
2017-11-12 18:52:42,2017-11-12 18:53:21,http,10.5.71.60,443,10.64.106.10,3574,18129,78634
2017-11-12 18:52:48,2017-11-12 18:53:38,http,10.5.71.60,443,10.64.106.10,3577,110,23738
2017-11-12 18:52:54,2017-11-12 18:53:13,http,10.5.71.60,443,10.64.105.4,4115,31255,1823294
2017-11-12 18:53:00,2017-11-12 18:53:34,http,10.5.71.60,443,10.64.105.4,4179,53485,593858
2017-11-12 18:53:03,2017-11-12 18:53:03,http,10.5.71.60,443,10.64.106.10,3581,59,679653
2017-11-12 18:53:38,2017-11-12 18:54:12,http,10.63.120.70,443,10.64.105.106,4286,37229,2572310
2017-11-12 18:53:46,2017-11-12 18:54:11,http,10.63.120.70,443,10.64.105.106,4457,11740,1778517
2017-11-12 18:53:57,2017-11-12 18:54:48,http,10.63.120.70,443,10.64.105.106,4334,408,4000696
2017-11-12 18:54:24,2017-11-12 18:55:11,http,10.63.120.70,443,10.64.105.106,4310,28447,2060705
2017-11-12 18:54:33,2017-11-12 18:54:55,http,10.63.120.70,443,10.64.105.106,4370,35346,585340
2017-11-12 18:54:46,2017-11-12 18:54:49,http,10.63.120.70,443,10.64.105.106,4329,21964,33560
2017-11-12 18:54:55,2017-11-12 18:55:31,http,10.5.71.60,443,10.64.106.10,3583,6880,6293628
2017-11-12 18:55:01,2017-11-12 18:55:32,http,10.63.120.70,443,10.64.105.106,4408,76559,4049724
2017-11-12 18:55:57,2017-11-12 18:56:05,http,111.202.98.116,8080,10.64.105.51,3516,1269,3466659
2017-11-12 18:56:10,2017-11-12 18:56:46,http,111.202.98.116,8080,10.64.105.51,3520,8186,6500461
2017-11-12 18:56:18,2017-11-12 18:56:25,http,10.5.71.60,25,203.78.142.12,4098,1171,2264
2017-11-12 18:56:25,2017-11-12 18:56:51,http,10.5.71.60,443,10.64.105.106,3587,371,212013
2017-11-12 18:56:29,2017-11-12 18:57:20,http,111.202.98.116,8080,10.64.105.51,3523,28385,272066
2017-11-12 18:56:30,2017-11-12 18:56:53,http,10.5.71.60,443,10.64.105.106,3664,1892,6261750
2017-11-12 18:56:35,2017-11-12 18:57:14,http,10.5.71.60,443,10.64.105.106,3640,1891,3630708
2017-11-12 18:56:38,2017-11-12 18:56:46,http,10.5.71.60,443,10.64.105.106,3646,7663,1158691
2017-11-12 18:56:45,2017-11-12 18:57:13,http,10.5.71.60,443,10.64.105.106,3604,34348,2320
2017-11-12 18:56:59,2017-11-12 18:57:20,http,10.5.71.60,443,10.64.105.4,5084,8792,8455643
2017-11-12 18:57:13,2017-11-12 18:58:10,http,10.63.120.70,443,10.64.105.106,4436,11389,1802047
2017-11-12 18:57:35,2017-11-12 18:58:19,http,10.5.71.60,443,10.64.106.10,3597,301,671159
2017-11-12 18:57:37,2017-11-12 18:58:22,http,111.202.98.116,8080,10.64.105.51,3636,6732,4685656
2017-11-12 18:58:01,2017-11-12 18:58:06,http,10.5.71.60,443,10.64.105.106,3617,35157,3631296
2017-11-12 18:58:06,2017-11-12 18:58:23,http,10.63.120.70,443,10.64.105.106,4483,929,674408
2017-11-12 18:58:26,2017-11-12 18:58:56,http,111.202.98.116,8080,10.64.105.51,3552,29,4515715
2017-11-12 18:58:42,2017-11-12 18:59:39,http,111.202.98.116,8080,10.64.105.51,3639,61622,124063
2017-11-12 18:58:46,2017-11-12 18:59:37,http,10.5.71.60,443,10.64.105.106,3690,26363,2747256
2017-11-12 18:58:55,2017-11-12 18:59:25,http,10.5.71.60,443,10.64.105.106,3631,54305,513909
2017-11-12 18:59:18,2017-11-12 18:59:50,http,10.5.71.60,443,10.64.106.10,3598,137,1847433
2017-11-12 18:59:21,2017-11-12 18:59:49,http,10.63.120.70,443,10.64.105.106,4456,801,426588
2017-11-12 18:59:23,2017-11-12 19:00:03,http,111.202.98.116,8080,10.64.105.51,3585,10573,316223
2017-11-12 18:59:48,2017-11-12 19:00:10,http,111.202.98.116,8080,10.64.105.51,3677,9698,2682827
2017-11-12 18:59:56,2017-11-12 19:00:52,http,111.202.98.116,8080,10.64.105.51,3592,349,2771917
2017-11-12 19:00:04,2017-11-12 19:00:19,http,116.251.204.42,443,10.64.105.14,2449,19647,1281244
2017-11-12 19:00:08,2017-11-12 19:00:28,http,116.251.204.42,443,10.64.105.14,2510,1623,4242733
2017-11-12 19:00:14,2017-11-12 19:01:11,http,10.50.50.47,80,10.64.105.239,3992,4148,179232
2017-11-12 19:00:36,2017-11-12 19:01:15,http,10.50.50.47,80,10.64.105.239,4036,1509,1740508
2017-11-12 19:00:37,2017-11-12 19:01:04,http,116.251.204.42,443,10.64.105.14,2460,34495,3698831
2017-11-12 19:00:43,2017-11-12 19:01:30,http,10.5.71.60,443,10.64.105.106,3673,324,6125078
2017-11-12 19:00:55,2017-11-12 19:01:48,http,10.50.50.47,80,10.64.105.239,4032,16363,505973
2017-11-12 19:01:33,2017-11-12 19:02:31,http,111.202.98.116,8080,10.64.105.51,3607,67439,2718738
2017-11-12 19:01:49,2017-11-12 19:02:35,http,10.50.50.47,80,10.64.105.239,4046,4435,8828461
2017-11-12 19:01:58,2017-11-12 19:02:57,http,116.251.204.42,443,10.64.105.14,2518,62211,56230
2017-11-12 19:01:58,2017-11-12 19:02:33,http,116.251.204.42,443,10.64.105.14,2469,3804,1332760
2017-11-12 19:02:24,2017-11-12 19:02:52,http,116.251.204.42,443,10.64.105.14,2504,9594,10343
2017-11-12 19:02:52,2017-11-12 19:03:33,http,116.251.204.42,443,10.64.105.14,2528,12887,172114
2017-11-12 19:03:00,2017-11-12 19:03:04,http,116.251.204.42,443,10.64.105.14,2478,5709,538834
2017-11-12 19:05:51,2017-11-12 19:06:21,http,116.251.204.42,443,10.64.105.14,2514,28327,31601
2017-11-12 19:07:06,2017-11-12 19:07:16,postgresql,10.50.50.26,5432,10.64.105.64,3068,2548,60007606
2017-11-12 19:07:06,2017-11-12 19:07:16,postgresql,10.50.50.26,5432,10.64.105.64,3068,4521,2773
2017-11-12 19:07:16,2017-11-12 19:07:26,postgresql,10.50.50.26,5432,10.64.105.64,3068,60004718,2112
2017-11-12 19:07:26,2017-11-12 19:07:36,postgresql,10.50.50.26,5432,10.64.105.64,3068,240007572,1470
2017-11-12 19:07:36,2017-11-12 19:07:46,postgresql,10.50.50.26,5432,10.64.105.64,3068,60006117,4069
2017-11-12 19:07:56,2017-11-12 19:08:36,http,180.97.34.146,80,10.64.106.10,3266,15252,8144507
2017-11-12 19:09:54,2017-11-12 19:10:51,http,10.63.120.70,443,10.64.105.38,4130,8652,2799403
2017-11-12 19:10:06,2017-11-12 19:10:57,http,10.63.120.70,443,10.64.105.38,4131,44,2756082
2017-11-12 19:10:16,2017-11-12 19:10:38,http,10.63.120.70,443,10.64.105.14,2879,12,1617412
2017-11-12 19:10:22,2017-11-12 19:11:21,http,10.63.120.70,443,10.64.105.14,2898,632,336068
2017-11-12 19:10:31,2017-11-12 19:11:12,http,10.63.120.70,443,10.64.105.38,4141,11823,139939
2017-11-12 19:10:59,2017-11-12 19:11:50,http,10.63.120.70,443,10.64.105.14,2887,64603,3830745
2017-11-12 19:10:59,2017-11-12 19:11:35,http,10.63.120.70,443,10.64.105.14,2885,5918,285960
2017-11-12 19:11:12,2017-11-12 19:11:52,http,198.199.103.225,8080,10.64.105.239,3819,111,5961304
2017-11-12 19:11:14,2017-11-12 19:11:18,http,10.63.120.70,443,10.64.105.38,4142,13468,93306
2017-11-12 19:11:15,2017-11-12 19:11:32,http,10.63.120.70,443,10.64.105.14,2966,56,5504419
2017-11-12 19:11:34,2017-11-12 19:12:32,http,10.50.50.40,80,10.64.105.64,3360,2476,23406
2017-11-12 19:11:46,2017-11-12 19:12:25,http,198.199.103.225,8080,10.64.105.239,3827,79,3526996
2017-11-12 19:11:59,2017-11-12 19:12:41,http,10.50.50.40,80,10.64.105.64,3373,52851,3670379
2017-11-12 19:12:06,2017-11-12 19:12:19,http,10.50.50.40,80,10.64.105.64,3463,60157,1956196
2017-11-12 19:12:11,2017-11-12 19:12:35,http,10.50.50.40,80,10.64.105.64,3361,19971,3667579
2017-11-12 19:12:21,2017-11-12 19:13:11,http,198.199.103.225,8080,10.64.105.239,3838,75758,151319
2017-11-12 19:12:48,2017-11-12 19:13:16,http,10.63.120.70,443,10.64.105.14,2935,1548,3578191
2017-11-12 19:12:51,2017-11-12 19:13:51,http,10.63.120.70,443,10.64.105.38,4185,41026,1880971
2017-11-12 19:12:57,2017-11-12 19:13:32,http,10.63.120.70,443,10.64.105.14,2891,3306,270941
2017-11-12 19:13:11,2017-11-12 19:13:15,http,10.63.120.70,443,10.64.105.14,2952,34801,2115725
2017-11-12 19:13:25,2017-11-12 19:14:13,http,10.50.50.40,80,10.64.105.64,3414,16562,1016128
2017-11-12 19:13:51,2017-11-12 19:14:49,http,10.63.120.70,443,10.64.105.14,2922,4383,6340142
2017-11-12 19:14:26,2017-11-12 19:14:29,http,10.50.50.40,80,10.64.105.64,3399,11206,2625587
2017-11-12 19:14:56,2017-11-12 19:15:06,tds,10.50.50.26,54238,10.64.105.4,3442,813,9104
2017-11-12 19:14:56,2017-11-12 19:15:06,tds,10.50.50.26,54238,10.64.105.4,3442,8546,90006040
2017-11-12 19:15:06,2017-11-12 19:15:16,tds,10.50.50.26,54238,10.64.105.4,3442,4176,150005261
2017-11-12 19:15:54,2017-11-12 19:16:15,http,10.50.50.40,80,10.64.105.64,3418,15560,117664
2017-11-12 19:16:06,2017-11-12 19:16:27,http,10.63.120.70,443,10.64.105.14,2942,25605,50047
2017-11-12 19:16:09,2017-11-12 19:16:34,http,10.5.71.60,443,10.64.106.27,2968,258,822958
2017-11-12 19:16:17,2017-11-12 19:16:52,http,10.50.50.40,80,10.64.105.64,3420,74801,95882
2017-11-12 19:16:27,2017-11-12 19:16:49,http,10.5.71.60,443,10.64.106.27,2979,2988,1714877
2017-11-12 19:16:50,2017-11-12 19:17:29,http,10.5.71.60,443,10.64.106.27,3010,825,239256
2017-11-12 19:16:59,2017-11-12 19:17:26,http,10.50.50.40,80,10.64.105.64,3444,12753,1894932
2017-11-12 19:17:19,2017-11-12 19:17:35,http,10.5.71.60,443,10.64.106.27,2980,65815,8840
2017-11-12 19:17:38,2017-11-12 19:18:17,http,10.5.71.60,443,10.64.106.27,2998,4962,3130094
2017-11-12 19:17:41,2017-11-12 19:18:20,http,10.5.71.60,443,10.64.106.27,3057,226,2142160
2017-11-12 19:17:49,2017-11-12 19:17:53,http, 223.4.235.135,80,10.64.105.219,4129,3831,7383
2017-11-12 19:18:36,2017-11-12 19:18:39,http,10.5.71.60,443,10.64.105.64,3471,38767,653845
2017-11-12 19:18:50,2017-11-12 19:19:05,http,192.0.78.13,8080,10.64.105.64,3635,1353,202302
2017-11-12 19:18:51,2017-11-12 19:19:48,http,10.5.71.60,443,10.64.105.64,3483,24438,2681060
2017-11-12 19:18:52,2017-11-12 19:18:57,http,10.5.71.60,443,10.64.105.64,3475,62239,969151
2017-11-12 19:19:00,2017-11-12 19:19:38,http,10.50.50.40,80,10.64.105.64,3456,26942,249305
2017-11-12 19:19:04,2017-11-12 19:19:53,http,10.5.71.60,443,10.64.105.64,3486,371,4679315
2017-11-12 19:19:06,2017-11-12 19:19:16,mysql,10.50.50.26,4443,10.64.105.38,2427,3630,9188
2017-11-12 19:19:14,2017-11-12 19:19:27,http,10.50.50.40,80,10.64.106.27,3528,68051,4133973
2017-11-12 19:19:18,2017-11-12 19:19:54,http,10.5.71.60,443,10.64.105.64,3520,28739,3882555
2017-11-12 19:19:29,2017-11-12 19:19:53,http,192.0.78.13,8080,10.64.105.64,3753,2021,585210
2017-11-12 19:19:34,2017-11-12 19:19:51,http,192.0.78.13,8080,10.64.105.64,3705,43212,368044
2017-11-12 19:19:38,2017-11-12 19:20:24,http,10.50.50.40,80,10.64.106.27,3556,51874,527182
2017-11-12 19:19:48,2017-11-12 19:20:02,http,192.0.78.13,8080,10.64.105.64,3643,13450,101503
2017-11-12 19:20:09,2017-11-12 19:20:27,http,192.0.78.13,8080,10.64.105.64,3691,69509,147687
2017-11-12 19:20:11,2017-11-12 19:21:06,http,192.0.78.13,8080,10.64.105.64,3663,9666,2115508
2017-11-12 19:20:13,2017-11-12 19:21:08,http,10.5.71.60,443,10.64.106.27,3054,5788,439329
2017-11-12 19:20:17,2017-11-12 19:21:03,http,10.5.71.60,443,10.64.105.64,3504,17439,934984
2017-11-12 19:20:19,2017-11-12 19:20:29,mongodb,10.50.50.29,8005,10.64.105.51,3197,4965,3911
2017-11-12 19:20:41,2017-11-12 19:21:36,http,10.50.50.40,80,10.64.106.27,3570,23657,167257
